Order_ID,City,Order_Date,Category,Amount,Delivery_Time_Min,Delivery_Status,Customer_Rating,Delivery_Partner,Payment_Method
O-101739,Hyderabad,2024-03-13 11:00:00,Snacks,341,17,On-Time,2,DP-004,Card
O-101740,Bangalore,2024-03-13 12:00:00,Bakery,433,17,Late,2,DP-007,UPI
O-101741,Hyderabad,2024-03-13 13:00:00,Household,726,27,On-Time,4,DP-030,UPI
O-101742,Mumbai,2024-03-13 14:00:00,Fruits & Veg,120,9,On-Time,1,DP-030,COD
O-101743,Chennai,2024-03-13 15:00:00,Bakery,674,10,On-Time,3,DP-019,Card
O-101744,Delhi,2024-03-13 16:00:00,Dairy,794,15,On-Time,2,DP-039,Card
O-101745,Pune,2024-03-13 17:00:00,Beverages,675,18,On-Time,5,DP-035,UPI
O-101746,Chennai,2024-03-13 18:00:00,Beverages,455,20,On-Time,4,DP-040,UPI
O-101747,Hyderabad,2024-03-13 19:00:00,Snacks,192,14,On-Time,4,DP-033,UPI
O-101748,Delhi,2024-03-13 20:00:00,Beverages,190,20,On-Time,2,DP-033,Card
O-101749,Hyderabad,2024-03-13 21:00:00,Fruits & Veg,334,9,On-Time,2,DP-014,UPI
O-101750,Mumbai,2024-03-13 22:00:00,Beverages,1173,13,Cancel,2,DP-038,COD
O-101751,Bangalore,2024-03-13 23:00:00,Snacks,379,16,On-Time,3,DP-010,COD
O-101752,Delhi,2024-03-14 00:00:00,Household,81,27,On-Time,2,DP-028,UPI
O-101753,Mumbai,2024-03-14 01:00:00,Dairy,440,32,On-Time,1,DP-014,COD
O-101754,Mumbai,2024-03-14 02:00:00,Dairy,597,9,On-Time,5,DP-036,COD
O-101755,Delhi,2024-03-14 03:00:00,Beverages,503,25,On-Time,2,DP-038,COD
O-101756,Hyderabad,2024-03-14 04:00:00,Bakery,865,23,Late,3,DP-016,COD
O-101757,Pune,2024-03-14 05:00:00,Dairy,821,32,On-Time,5,DP-021,COD
O-101758,Mumbai,2024-03-14 06:00:00,Household,441,19,On-Time,4,DP-028,Card
O-101759,Chennai,2024-03-14 07:00:00,Beverages,387,14,On-Time,2,DP-033,UPI
O-101760,Mumbai,2024-03-14 08:00:00,Snacks,612,14,On-Time,5,DP-006,COD
O-101761,Pune,2024-03-14 09:00:00,Household,995,24,On-Time,4,DP-041,UPI
O-101762,Hyderabad,2024-03-14 10:00:00,Beverages,1152,20,On-Time,3,DP-015,COD
O-101763,Hyderabad,2024-03-14 11:00:00,Household,939,18,On-Time,1,DP-044,Card
O-101764,Chennai,2024-03-14 12:00:00,Dairy,856,13,On-Time,2,DP-003,Card
O-101765,Mumbai,2024-03-14 13:00:00,Snacks,408,30,On-Time,1,DP-043,COD
O-101766,Hyderabad,2024-03-14 14:00:00,Beverages,872,34,On-Time,3,DP-047,COD
O-101767,Pune,2024-03-14 15:00:00,Fruits & Veg,422,21,On-Time,5,DP-035,COD
O-101768,Delhi,2024-03-14 16:00:00,Snacks,347,13,On-Time,5,DP-014,Card
O-101769,Bangalore,2024-03-14 17:00:00,Fruits & Veg,1037,13,On-Time,3,DP-002,Card
O-101770,Bangalore,2024-03-14 18:00:00,Household,794,9,On-Time,3,DP-029,UPI
O-101771,Bangalore,2024-03-14 19:00:00,Bakery,574,29,On-Time,2,DP-004,Card
O-101772,Mumbai,2024-03-14 20:00:00,Snacks,1191,27,On-Time,4,DP-026,COD
O-101773,Chennai,2024-03-14 21:00:00,Household,759,32,On-Time,1,DP-012,UPI
O-101774,Hyderabad,2024-03-14 22:00:00,Fruits & Veg,153,22,On-Time,1,DP-002,Card
O-101775,Delhi,2024-03-14 23:00:00,Dairy,696,24,On-Time,5,DP-017,Card
O-101776,Pune,2024-03-15 00:00:00,Dairy,1021,15,On-Time,5,DP-035,COD
O-101777,Delhi,2024-03-15 01:00:00,Bakery,432,12,On-Time,2,DP-010,UPI
O-101778,Pune,2024-03-15 02:00:00,Snacks,692,24,Late,3,DP-048,Card
O-101779,Mumbai,2024-03-15 03:00:00,Snacks,581,27,On-Time,1,DP-022,Card
O-101780,Bangalore,2024-03-15 04:00:00,Snacks,650,8,On-Time,2,DP-041,COD
O-101781,Mumbai,2024-03-15 05:00:00,Household,318,29,On-Time,5,DP-043,UPI
O-101782,Chennai,2024-03-15 06:00:00,Bakery,580,25,On-Time,5,DP-021,UPI
O-101783,Chennai,2024-03-15 07:00:00,Snacks,496,22,On-Time,1,DP-015,UPI
O-101784,Pune,2024-03-15 08:00:00,Household,1185,12,On-Time,5,DP-035,UPI
O-101785,Hyderabad,2024-03-15 09:00:00,Dairy,291,14,On-Time,5,DP-048,COD
O-101786,Hyderabad,2024-03-15 10:00:00,Fruits & Veg,1083,25,On-Time,4,DP-021,Card
O-101787,Pune,2024-03-15 11:00:00,Household,404,13,On-Time,3,DP-021,Card
O-101788,Chennai,2024-03-15 12:00:00,Dairy,724,29,On-Time,5,DP-021,UPI
O-101789,Chennai,2024-03-15 13:00:00,Dairy,465,28,On-Time,4,DP-044,UPI
O-101790,Chennai,2024-03-15 14:00:00,Fruits & Veg,455,12,On-Time,2,DP-032,UPI
O-101791,Mumbai,2024-03-15 15:00:00,Dairy,816,26,On-Time,5,DP-005,Card
O-101792,Chennai,2024-03-15 16:00:00,Bakery,894,17,On-Time,2,DP-039,Card
O-101793,Delhi,2024-03-15 17:00:00,Fruits & Veg,747,22,On-Time,5,DP-009,UPI
O-101794,Bangalore,2024-03-15 18:00:00,Dairy,587,17,On-Time,1,DP-018,COD
O-101795,Chennai,2024-03-15 19:00:00,Beverages,1023,34,On-Time,4,DP-021,Card
O-101796,Pune,2024-03-15 20:00:00,Household,1004,23,On-Time,4,DP-008,Card
O-101797,Bangalore,2024-03-15 21:00:00,Dairy,987,19,Late,1,DP-044,UPI
O-101798,Mumbai,2024-03-15 22:00:00,Bakery,718,25,Cancel,3,DP-034,COD
O-101799,Pune,2024-03-15 23:00:00,Snacks,501,30,On-Time,4,DP-010,UPI
O-101800,Bangalore,2024-03-16 00:00:00,Dairy,576,8,On-Time,2,DP-041,UPI
O-101801,Pune,2024-03-16 01:00:00,Snacks,804,23,On-Time,4,DP-024,COD
O-101802,Mumbai,2024-03-16 02:00:00,Beverages,145,29,On-Time,3,DP-040,COD
O-101803,Delhi,2024-03-16 03:00:00,Dairy,552,13,On-Time,2,DP-024,COD
O-101804,Mumbai,2024-03-16 04:00:00,Fruits & Veg,531,10,On-Time,2,DP-032,Card
O-101805,Mumbai,2024-03-16 05:00:00,Snacks,263,9,Late,1,DP-033,UPI
O-101806,Pune,2024-03-16 06:00:00,Beverages,365,9,On-Time,5,DP-038,Card
O-101807,Hyderabad,2024-03-16 07:00:00,Fruits & Veg,994,20,On-Time,1,DP-044,COD
O-101808,Chennai,2024-03-16 08:00:00,Fruits & Veg,366,16,On-Time,5,DP-049,Card
O-101809,Chennai,2024-03-16 09:00:00,Fruits & Veg,830,23,Late,1,DP-034,COD
O-101810,Delhi,2024-03-16 10:00:00,Fruits & Veg,451,34,On-Time,5,DP-011,COD
O-101811,Delhi,2024-03-16 11:00:00,Dairy,582,12,On-Time,4,DP-031,UPI
O-101812,Chennai,2024-03-16 12:00:00,Household,602,30,On-Time,2,DP-018,UPI
O-101813,Hyderabad,2024-03-16 13:00:00,Dairy,633,28,Late,5,DP-023,UPI
O-101814,Chennai,2024-03-16 14:00:00,Dairy,1129,14,On-Time,4,DP-022,Card
O-101815,Hyderabad,2024-03-16 15:00:00,Beverages,334,20,Late,3,DP-043,UPI
O-101816,Delhi,2024-03-16 16:00:00,Beverages,495,27,On-Time,1,DP-018,COD
O-101817,Bangalore,2024-03-16 17:00:00,Household,378,31,On-Time,3,DP-040,UPI
O-101818,Pune,2024-03-16 18:00:00,Beverages,1016,34,On-Time,4,DP-047,Card
O-101819,Delhi,2024-03-16 19:00:00,Bakery,1137,33,On-Time,3,DP-041,UPI
O-101820,Delhi,2024-03-16 20:00:00,Household,616,20,On-Time,3,DP-047,UPI
O-101821,Mumbai,2024-03-16 21:00:00,Beverages,1164,34,Late,4,DP-039,UPI
O-101822,Mumbai,2024-03-16 22:00:00,Household,182,33,On-Time,2,DP-020,Card
O-101823,Mumbai,2024-03-16 23:00:00,Dairy,342,14,On-Time,5,DP-013,COD
O-101824,Pune,2024-03-17 00:00:00,Dairy,296,17,On-Time,1,DP-045,COD
O-101825,Mumbai,2024-03-17 01:00:00,Household,1188,22,On-Time,5,DP-001,COD
O-101826,Hyderabad,2024-03-17 02:00:00,Bakery,767,28,On-Time,1,DP-004,UPI
O-101827,Chennai,2024-03-17 03:00:00,Bakery,329,34,On-Time,5,DP-024,UPI
O-101828,Bangalore,2024-03-17 04:00:00,Household,327,13,On-Time,3,DP-036,Card
O-101829,Delhi,2024-03-17 05:00:00,Beverages,331,12,On-Time,2,DP-036,COD
O-101830,Hyderabad,2024-03-17 06:00:00,Snacks,457,30,Cancel,3,DP-045,UPI
O-101831,Bangalore,2024-03-17 07:00:00,Bakery,516,9,On-Time,2,DP-002,UPI
O-101832,Hyderabad,2024-03-17 08:00:00,Fruits & Veg,673,28,Late,4,DP-028,UPI
O-101833,Hyderabad,2024-03-17 09:00:00,Dairy,1188,22,On-Time,1,DP-026,Card
O-101834,Delhi,2024-03-17 10:00:00,Household,464,33,On-Time,1,DP-023,COD
O-101835,Chennai,2024-03-17 11:00:00,Fruits & Veg,656,23,On-Time,4,DP-015,Card
O-101836,Mumbai,2024-03-17 12:00:00,Household,1142,26,On-Time,5,DP-036,COD
O-101837,Pune,2024-03-17 13:00:00,Dairy,672,16,Late,4,DP-027,COD
O-101838,Chennai,2024-03-17 14:00:00,Dairy,93,29,On-Time,4,DP-006,UPI
O-101839,Pune,2024-03-17 15:00:00,Bakery,1199,33,On-Time,2,DP-035,UPI
O-101840,Delhi,2024-03-17 16:00:00,Bakery,681,26,Late,4,DP-039,UPI
O-101841,Delhi,2024-03-17 17:00:00,Fruits & Veg,107,14,On-Time,1,DP-038,UPI
O-101842,Delhi,2024-03-17 18:00:00,Household,936,11,On-Time,3,DP-035,UPI
O-101843,Bangalore,2024-03-17 19:00:00,Dairy,229,10,On-Time,2,DP-036,COD
O-101844,Pune,2024-03-17 20:00:00,Fruits & Veg,979,31,Late,2,DP-010,UPI
O-101845,Chennai,2024-03-17 21:00:00,Snacks,479,27,On-Time,5,DP-030,UPI
O-101846,Chennai,2024-03-17 22:00:00,Fruits & Veg,918,18,On-Time,3,DP-041,Card
O-101847,Hyderabad,2024-03-17 23:00:00,Beverages,821,8,On-Time,2,DP-038,Card
O-101848,Hyderabad,2024-03-18 00:00:00,Fruits & Veg,345,13,Cancel,4,DP-029,COD
O-101849,Hyderabad,2024-03-18 01:00:00,Beverages,844,33,On-Time,2,DP-043,COD
O-101850,Delhi,2024-03-18 02:00:00,Beverages,246,18,On-Time,2,DP-039,Card
O-101851,Chennai,2024-03-18 03:00:00,Beverages,348,34,On-Time,2,DP-050,Card
O-101852,Pune,2024-03-18 04:00:00,Snacks,333,8,Cancel,5,DP-004,UPI
O-101853,Delhi,2024-03-18 05:00:00,Fruits & Veg,496,28,Late,2,DP-005,UPI
O-101854,Bangalore,2024-03-18 06:00:00,Fruits & Veg,438,14,Cancel,2,DP-004,COD
O-101855,Hyderabad,2024-03-18 07:00:00,Snacks,452,13,On-Time,5,DP-036,Card
O-101856,Delhi,2024-03-18 08:00:00,Dairy,654,21,On-Time,3,DP-045,COD
O-101857,Delhi,2024-03-18 09:00:00,Bakery,965,9,On-Time,1,DP-016,UPI
O-101858,Bangalore,2024-03-18 10:00:00,Fruits & Veg,796,34,Late,5,DP-025,COD
O-101859,Mumbai,2024-03-18 11:00:00,Bakery,955,11,On-Time,5,DP-014,COD
O-101860,Chennai,2024-03-18 12:00:00,Household,1196,18,On-Time,2,DP-011,COD
O-101861,Pune,2024-03-18 13:00:00,Household,679,22,Late,2,DP-029,UPI
O-101862,Mumbai,2024-03-18 14:00:00,Snacks,96,25,On-Time,1,DP-034,COD
O-101863,Hyderabad,2024-03-18 15:00:00,Household,457,34,On-Time,2,DP-022,UPI
O-101864,Delhi,2024-03-18 16:00:00,Household,208,8,On-Time,4,DP-014,Card
O-101865,Bangalore,2024-03-18 17:00:00,Dairy,1123,10,On-Time,2,DP-024,COD
O-101866,Bangalore,2024-03-18 18:00:00,Dairy,577,10,On-Time,2,DP-039,COD
O-101867,Chennai,2024-03-18 19:00:00,Dairy,1183,14,On-Time,4,DP-026,UPI
O-101868,Mumbai,2024-03-18 20:00:00,Household,218,8,On-Time,1,DP-043,COD
O-101869,Chennai,2024-03-18 21:00:00,Snacks,298,32,On-Time,4,DP-036,UPI
O-101870,Delhi,2024-03-18 22:00:00,Beverages,294,18,On-Time,5,DP-039,COD
O-101871,Chennai,2024-03-18 23:00:00,Beverages,253,13,On-Time,4,DP-016,Card
O-101872,Pune,2024-03-19 00:00:00,Bakery,507,27,On-Time,3,DP-038,Card
O-101873,Bangalore,2024-03-19 01:00:00,Beverages,339,10,On-Time,5,DP-032,Card
O-101874,Bangalore,2024-03-19 02:00:00,Beverages,1028,26,On-Time,2,DP-006,COD
O-101875,Hyderabad,2024-03-19 03:00:00,Dairy,503,9,On-Time,5,DP-034,COD
O-101876,Hyderabad,2024-03-19 04:00:00,Dairy,490,25,On-Time,1,DP-008,Card
O-101877,Delhi,2024-03-19 05:00:00,Household,801,19,Late,1,DP-030,Card
O-101878,Pune,2024-03-19 06:00:00,Bakery,271,17,On-Time,4,DP-027,UPI
O-101879,Mumbai,2024-03-19 07:00:00,Fruits & Veg,1151,12,Late,5,DP-007,UPI
O-101880,Chennai,2024-03-19 08:00:00,Bakery,554,16,On-Time,2,DP-027,Card
O-101881,Delhi,2024-03-19 09:00:00,Bakery,964,9,On-Time,1,DP-025,Card
O-101882,Hyderabad,2024-03-19 10:00:00,Snacks,999,9,On-Time,2,DP-046,COD
O-101883,Chennai,2024-03-19 11:00:00,Household,197,13,On-Time,3,DP-041,Card
O-101884,Hyderabad,2024-03-19 12:00:00,Snacks,852,17,On-Time,1,DP-015,UPI
O-101885,Chennai,2024-03-19 13:00:00,Bakery,422,25,On-Time,4,DP-025,UPI
O-101886,Mumbai,2024-03-19 14:00:00,Bakery,103,19,Cancel,3,DP-022,UPI
O-101887,Delhi,2024-03-19 15:00:00,Bakery,1049,11,On-Time,5,DP-018,UPI
O-101888,Chennai,2024-03-19 16:00:00,Beverages,109,29,On-Time,2,DP-012,UPI
O-101889,Pune,2024-03-19 17:00:00,Snacks,697,28,Late,1,DP-023,UPI
O-101890,Bangalore,2024-03-19 18:00:00,Bakery,663,24,On-Time,3,DP-045,Card
O-101891,Pune,2024-03-19 19:00:00,Dairy,1165,22,Late,3,DP-039,UPI
O-101892,Pune,2024-03-19 20:00:00,Household,978,13,On-Time,1,DP-025,UPI
O-101893,Bangalore,2024-03-19 21:00:00,Household,594,23,Cancel,5,DP-010,UPI
O-101894,Pune,2024-03-19 22:00:00,Dairy,196,24,On-Time,5,DP-030,UPI
O-101895,Chennai,2024-03-19 23:00:00,Household,414,10,On-Time,4,DP-010,Card
O-101896,Chennai,2024-03-20 00:00:00,Beverages,249,17,On-Time,5,DP-034,COD
O-101897,Chennai,2024-03-20 01:00:00,Beverages,671,12,On-Time,4,DP-046,COD
O-101898,Bangalore,2024-03-20 02:00:00,Fruits & Veg,525,21,On-Time,3,DP-013,COD
O-101899,Pune,2024-03-20 03:00:00,Fruits & Veg,631,33,On-Time,1,DP-029,COD
O-101900,Bangalore,2024-03-20 04:00:00,Fruits & Veg,1114,28,On-Time,5,DP-038,UPI
O-101901,Chennai,2024-03-20 05:00:00,Household,83,20,On-Time,4,DP-041,COD
O-101902,Pune,2024-03-20 06:00:00,Beverages,408,33,Late,3,DP-045,COD
O-101903,Pune,2024-03-20 07:00:00,Beverages,1091,13,On-Time,5,DP-009,Card
O-101904,Hyderabad,2024-03-20 08:00:00,Beverages,401,19,On-Time,2,DP-013,Card
O-101905,Hyderabad,2024-03-20 09:00:00,Dairy,89,33,On-Time,3,DP-037,Card
O-101906,Mumbai,2024-03-20 10:00:00,Beverages,913,15,On-Time,5,DP-014,UPI
O-101907,Delhi,2024-03-20 11:00:00,Dairy,300,12,On-Time,3,DP-037,UPI
O-101908,Hyderabad,2024-03-20 12:00:00,Fruits & Veg,187,22,Late,1,DP-009,UPI
O-101909,Bangalore,2024-03-20 13:00:00,Fruits & Veg,75,34,Late,1,DP-008,Card
O-101910,Hyderabad,2024-03-20 14:00:00,Household,340,23,On-Time,1,DP-039,COD
O-101911,Mumbai,2024-03-20 15:00:00,Fruits & Veg,1026,8,Late,2,DP-040,Card
O-101912,Pune,2024-03-20 16:00:00,Household,380,23,On-Time,1,DP-003,UPI
O-101913,Mumbai,2024-03-20 17:00:00,Bakery,86,12,On-Time,2,DP-047,Card
O-101914,Pune,2024-03-20 18:00:00,Bakery,1011,10,On-Time,1,DP-040,COD
O-101915,Pune,2024-03-20 19:00:00,Snacks,494,27,On-Time,3,DP-033,UPI
O-101916,Delhi,2024-03-20 20:00:00,Household,963,22,On-Time,5,DP-032,COD
O-101917,Hyderabad,2024-03-20 21:00:00,Snacks,245,20,On-Time,5,DP-007,COD
O-101918,Bangalore,2024-03-20 22:00:00,Snacks,208,31,On-Time,1,DP-019,UPI
O-101919,Bangalore,2024-03-20 23:00:00,Bakery,1039,23,On-Time,5,DP-034,COD
O-101920,Chennai,2024-03-21 00:00:00,Household,1123,30,On-Time,1,DP-014,Card
O-101921,Pune,2024-03-21 01:00:00,Bakery,732,18,Late,1,DP-050,COD
O-101922,Bangalore,2024-03-21 02:00:00,Snacks,1190,28,On-Time,4,DP-047,COD
O-101923,Delhi,2024-03-21 03:00:00,Household,253,9,On-Time,4,DP-046,COD
O-101924,Pune,2024-03-21 04:00:00,Snacks,1154,29,On-Time,4,DP-019,Card
O-101925,Delhi,2024-03-21 05:00:00,Beverages,185,34,On-Time,2,DP-026,COD
O-101926,Bangalore,2024-03-21 06:00:00,Household,211,13,On-Time,4,DP-017,COD
O-101927,Bangalore,2024-03-21 07:00:00,Household,306,33,On-Time,1,DP-028,Card
O-101928,Chennai,2024-03-21 08:00:00,Snacks,1066,33,On-Time,3,DP-019,UPI
O-101929,Bangalore,2024-03-21 09:00:00,Beverages,542,34,On-Time,4,DP-027,UPI
O-101930,Pune,2024-03-21 10:00:00,Dairy,806,13,On-Time,4,DP-048,UPI
O-101931,Pune,2024-03-21 11:00:00,Bakery,555,21,On-Time,3,DP-019,COD
O-101932,Pune,2024-03-21 12:00:00,Snacks,1166,32,On-Time,1,DP-033,UPI
O-101933,Chennai,2024-03-21 13:00:00,Household,888,18,On-Time,2,DP-007,Card
O-101934,Chennai,2024-03-21 14:00:00,Bakery,1068,15,Late,4,DP-029,COD
O-101935,Bangalore,2024-03-21 15:00:00,Bakery,397,15,On-Time,3,DP-043,COD
O-101936,Mumbai,2024-03-21 16:00:00,Bakery,996,8,Late,1,DP-005,COD
O-101937,Mumbai,2024-03-21 17:00:00,Dairy,978,28,On-Time,5,DP-030,UPI
O-101938,Chennai,2024-03-21 18:00:00,Fruits & Veg,680,14,Cancel,2,DP-049,UPI
O-101939,Bangalore,2024-03-21 19:00:00,Snacks,503,13,On-Time,3,DP-043,UPI
O-101940,Mumbai,2024-03-21 20:00:00,Fruits & Veg,222,28,On-Time,3,DP-008,COD
O-101941,Bangalore,2024-03-21 21:00:00,Fruits & Veg,924,15,Cancel,3,DP-042,Card
O-101942,Bangalore,2024-03-21 22:00:00,Fruits & Veg,441,26,On-Time,4,DP-012,COD
O-101943,Bangalore,2024-03-21 23:00:00,Bakery,924,29,On-Time,5,DP-042,Card
O-101944,Hyderabad,2024-03-22 00:00:00,Beverages,1164,28,On-Time,2,DP-013,COD
O-101945,Pune,2024-03-22 01:00:00,Bakery,887,31,On-Time,1,DP-026,Card
O-101946,Bangalore,2024-03-22 02:00:00,Bakery,249,27,Late,1,DP-018,COD
O-101947,Hyderabad,2024-03-22 03:00:00,Household,662,15,On-Time,5,DP-042,COD
O-101948,Chennai,2024-03-22 04:00:00,Household,569,33,On-Time,3,DP-049,Card
O-101949,Mumbai,2024-03-22 05:00:00,Fruits & Veg,1047,21,On-Time,3,DP-020,Card
O-101950,Pune,2024-03-22 06:00:00,Bakery,109,25,On-Time,3,DP-016,Card
O-101951,Mumbai,2024-03-22 07:00:00,Fruits & Veg,1073,32,On-Time,3,DP-037,Card
O-101952,Pune,2024-03-22 08:00:00,Household,612,23,On-Time,3,DP-003,Card
O-101953,Mumbai,2024-03-22 09:00:00,Beverages,824,16,On-Time,5,DP-027,Card
O-101954,Pune,2024-03-22 10:00:00,Snacks,1112,22,On-Time,4,DP-015,Card
O-101955,Mumbai,2024-03-22 11:00:00,Fruits & Veg,448,33,Late,2,DP-034,Card
O-101956,Mumbai,2024-03-22 12:00:00,Beverages,631,17,On-Time,3,DP-045,COD
O-101957,Mumbai,2024-03-22 13:00:00,Snacks,307,29,On-Time,4,DP-022,Card
O-101958,Mumbai,2024-03-22 14:00:00,Dairy,779,23,On-Time,1,DP-040,Card
O-101959,Chennai,2024-03-22 15:00:00,Fruits & Veg,637,11,On-Time,5,DP-023,COD
O-101960,Bangalore,2024-03-22 16:00:00,Fruits & Veg,1013,27,On-Time,4,DP-049,COD
O-101961,Delhi,2024-03-22 17:00:00,Dairy,961,20,Cancel,3,DP-004,UPI
O-101962,Hyderabad,2024-03-22 18:00:00,Dairy,800,29,On-Time,3,DP-041,UPI
O-101963,Delhi,2024-03-22 19:00:00,Fruits & Veg,150,12,Late,3,DP-023,Card
O-101964,Delhi,2024-03-22 20:00:00,Dairy,513,29,On-Time,4,DP-047,Card
O-101965,Pune,2024-03-22 21:00:00,Bakery,773,14,On-Time,3,DP-009,UPI
O-101966,Bangalore,2024-03-22 22:00:00,Snacks,989,30,On-Time,4,DP-024,UPI
O-101967,Pune,2024-03-22 23:00:00,Snacks,965,16,On-Time,3,DP-021,Card
O-101968,Bangalore,2024-03-23 00:00:00,Snacks,766,15,On-Time,1,DP-041,UPI
O-101969,Bangalore,2024-03-23 01:00:00,Bakery,327,23,Late,1,DP-046,Card
O-101970,Mumbai,2024-03-23 02:00:00,Dairy,1135,13,On-Time,2,DP-016,COD
O-101971,Chennai,2024-03-23 03:00:00,Beverages,484,23,Late,3,DP-025,COD
O-101972,Mumbai,2024-03-23 04:00:00,Dairy,201,13,Late,3,DP-026,UPI
O-101973,Chennai,2024-03-23 05:00:00,Fruits & Veg,666,21,On-Time,4,DP-049,COD
O-101974,Pune,2024-03-23 06:00:00,Household,368,28,On-Time,4,DP-045,COD
O-101975,Chennai,2024-03-23 07:00:00,Snacks,1094,8,On-Time,3,DP-009,COD
O-101976,Pune,2024-03-23 08:00:00,Dairy,384,32,Cancel,2,DP-015,COD
O-101977,Delhi,2024-03-23 09:00:00,Beverages,736,16,On-Time,3,DP-039,Card
O-101978,Delhi,2024-03-23 10:00:00,Fruits & Veg,602,32,On-Time,4,DP-033,Card
O-101979,Chennai,2024-03-23 11:00:00,Bakery,614,34,On-Time,3,DP-001,UPI
O-101980,Chennai,2024-03-23 12:00:00,Bakery,493,31,On-Time,4,DP-005,COD
O-101981,Pune,2024-03-23 13:00:00,Beverages,518,20,On-Time,3,DP-009,COD
O-101982,Mumbai,2024-03-23 14:00:00,Fruits & Veg,759,33,On-Time,5,DP-044,COD
O-101983,Pune,2024-03-23 15:00:00,Snacks,914,26,On-Time,4,DP-006,UPI
O-101984,Mumbai,2024-03-23 16:00:00,Dairy,310,24,On-Time,2,DP-028,Card
O-101985,Delhi,2024-03-23 17:00:00,Fruits & Veg,288,18,On-Time,5,DP-045,COD
O-101986,Bangalore,2024-03-23 18:00:00,Bakery,159,15,On-Time,3,DP-026,Card
O-101987,Chennai,2024-03-23 19:00:00,Beverages,868,30,On-Time,4,DP-028,UPI
O-101988,Mumbai,2024-03-23 20:00:00,Beverages,159,12,On-Time,5,DP-040,Card
O-101989,Pune,2024-03-23 21:00:00,Dairy,139,17,On-Time,2,DP-015,COD
O-101990,Delhi,2024-03-23 22:00:00,Beverages,737,14,On-Time,4,DP-006,Card
O-101991,Mumbai,2024-03-23 23:00:00,Beverages,701,17,On-Time,5,DP-027,Card
O-101992,Pune,2024-03-24 00:00:00,Fruits & Veg,138,11,On-Time,5,DP-038,UPI
O-101993,Chennai,2024-03-24 01:00:00,Snacks,1013,16,On-Time,5,DP-004,UPI
O-101994,Chennai,2024-03-24 02:00:00,Dairy,993,34,On-Time,1,DP-011,UPI
O-101995,Hyderabad,2024-03-24 03:00:00,Fruits & Veg,565,33,On-Time,3,DP-021,UPI
O-101996,Bangalore,2024-03-24 04:00:00,Snacks,387,21,Late,4,DP-030,Card
O-101997,Hyderabad,2024-03-24 05:00:00,Fruits & Veg,689,9,Late,4,DP-018,Card
O-101998,Delhi,2024-03-24 06:00:00,Household,993,32,Late,4,DP-035,UPI
O-101999,Mumbai,2024-03-24 07:00:00,Fruits & Veg,887,16,On-Time,5,DP-003,UPI
